run_id,location,key_location,walking_profile,method_code,h3_id,latitude,longitude,iqc_baseline,iqc_optimized,delta_iqc,iqc_pipeline
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100c157ffff,-23.547937615114925,-46.64402103279834,0.0566,0.0531,-0.003499999999999996,0.0566
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100ea6fffff,-23.54680264736897,-46.66847111360483,0.0311,0.0489,0.0178,0.0311
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100ea67ffff,-23.5481938158507,-46.67157254210562,0.0408,0.0504,0.009599999999999997,0.0408
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100ea2bffff,-23.549584887745084,-46.674673957984815,0.0599,0.0589,-0.0010000000000000009,0.0599
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100ee17ffff,-23.580244322126884,-46.67557994332102,0.1039,0.1105,0.006599999999999995,0.1039
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100ee13ffff,-23.58191929657144,-46.67256897005701,0.1656,0.1749,0.009300000000000003,0.1656
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100eec7ffff,-23.58359419304913,-46.66955795581337,0.2219,0.2522,0.030299999999999994,0.2219
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100eec3ffff,-23.585269011545616,-46.666546900605866,0.2072,0.2581,0.0509,0.2072
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100c4b3ffff,-23.58501343374518,-46.63899338435459,0.133,0.2933,0.1603,0.133
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100c4bbffff,-23.58362232945688,-46.63589156976184,0.1331,0.2622,0.1291,0.1331
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100c02fffff,-23.549895618174432,-46.6348970134927,0.1247,0.1372,0.012499999999999983,0.1247
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100c15bffff,-23.548220769372534,-46.63790824367541,0.103,0.135,0.032000000000000015,0.103
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100c143ffff,-23.546545842622447,-46.64091943306727,0.1152,0.1451,0.02990000000000001,0.1152
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100ee8fffff,-23.58330963886047,-46.67567054660741,0.1111,0.1259,0.014800000000000008,0.1111
27a9f939,BK Avenida Paulista,av_paulista,average_adult,B,89a8100ee8bffff,-23.584984565668737,-46.67265955960039,0.1714,0.1795,0.008099999999999996,0.1714
