seed,initial_objective_value,best_objective_value,delta_abs_vs_baseline,delta_pct_vs_baseline,iterations,evaluations,runtime_seconds,accepted_iterations,improvement_iterations,stopping_reason,final_perturbation_strength,seed_dir
6640,47.957,57.082899999999995,10.025199999999998,21.304058634399894,204,30166,66.48234936990775,27,27,max_evaluations,2,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/average_adult/dataset_hex177_impacts2999/run_20260530_210834_budget100_seeds100/seed_runs/seed_006640
3235,47.8475,56.3967,9.339000000000006,19.845848819640583,188,30042,66.22944175312296,29,29,max_evaluations,2,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/average_adult/dataset_hex177_impacts2999/run_20260530_210834_budget100_seeds100/seed_runs/seed_003235
1065,48.8673,57.2582,10.200500000000005,21.67658002834819,175,30038,66.27527521993034,38,38,max_evaluations,2,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/average_adult/dataset_hex177_impacts2999/run_20260530_210834_budget100_seeds100/seed_runs/seed_001065
9480,48.4468,56.335,9.277300000000004,19.714733189254904,188,30080,66.3513296500314,30,30,max_evaluations,2,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/average_adult/dataset_hex177_impacts2999/run_20260530_210834_budget100_seeds100/seed_runs/seed_009480
634,48.57900000000001,57.125699999999995,10.067999999999998,21.395010805882986,184,30006,66.16754686902277,33,33,max_evaluations,2,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/average_adult/dataset_hex177_impacts2999/run_20260530_210834_budget100_seeds100/seed_runs/seed_000634
8513,48.5865,56.2489,9.191200000000002,19.53176632092092,201,30150,66.45978254987858,28,28,max_evaluations,2,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/average_adult/dataset_hex177_impacts2999/run_20260530_210834_budget100_seeds100/seed_runs/seed_008513
7110,49.06529999999999,57.2654,10.207700000000003,21.691880393644404,192,30080,66.21540168486536,28,28,max_evaluations,2,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/average_adult/dataset_hex177_impacts2999/run_20260530_210834_budget100_seeds100/seed_runs/seed_007110
4843,48.894800000000004,57.319199999999995,10.261499999999998,21.80620812321894,172,30194,66.53045065584593,31,31,max_evaluations,2,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/average_adult/dataset_hex177_impacts2999/run_20260530_210834_budget100_seeds100/seed_runs/seed_004843
9399,48.5633,56.613200000000006,9.55550000000001,20.305922303895024,181,30268,66.70916440407746,35,35,max_evaluations,2,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/average_adult/dataset_hex177_impacts2999/run_20260530_210834_budget100_seeds100/seed_runs/seed_009399
6964,48.283500000000004,57.230999999999995,10.173299999999998,21.618778648340225,170,30072,66.31705740001053,38,38,max_evaluations,2,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/average_adult/dataset_hex177_impacts2999/run_20260530_210834_budget100_seeds100/seed_runs/seed_006964
6297,48.6588,56.605500000000006,9.54780000000001,20.28955941323101,197,30041,66.22767693619244,30,30,max_evaluations,2,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/average_adult/dataset_hex177_impacts2999/run_20260530_210834_budget100_seeds100/seed_runs/seed_006297
652,48.994400000000006,56.9474,9.889700000000005,21.016114259727964,128,19367,42.70806688582525,21,21,max_no_improve,2,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/average_adult/dataset_hex177_impacts2999/run_20260530_210834_budget100_seeds100/seed_runs/seed_000652
8740,48.6904,56.5971,9.5394,20.27170898705207,179,30001,66.15527233597822,27,27,max_evaluations,2,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/average_adult/dataset_hex177_impacts2999/run_20260530_210834_budget100_seeds100/seed_runs/seed_008740
1232,47.769600000000004,57.0701,10.0124,21.276857984984392,188,30139,66.45320696919225,28,28,max_evaluations,2,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/average_adult/dataset_hex177_impacts2999/run_20260530_210834_budget100_seeds100/seed_runs/seed_001232
2286,48.1896,56.428399999999996,9.3707,19.913212927958654,183,30029,66.18690935801715,31,31,max_evaluations,2,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/average_adult/dataset_hex177_impacts2999/run_20260530_210834_budget100_seeds100/seed_runs/seed_002286
7619,48.166799999999995,56.7286,9.670900000000003,20.551153158781677,186,30040,66.26309126103297,33,33,max_evaluations,2,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/average_adult/dataset_hex177_impacts2999/run_20260530_210834_budget100_seeds100/seed_runs/seed_007619
1845,48.8501,57.421899999999994,10.364199999999997,22.024450833763648,188,30004,66.1932664879132,29,29,max_evaluations,2,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/average_adult/dataset_hex177_impacts2999/run_20260530_210834_budget100_seeds100/seed_runs/seed_001845
6815,47.5663,56.279300000000006,9.22160000000001,19.596367863282758,189,30099,66.39538708515465,30,30,max_evaluations,2,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/average_adult/dataset_hex177_impacts2999/run_20260530_210834_budget100_seeds100/seed_runs/seed_006815
7477,48.8466,56.6476,9.5899,20.379024049199177,180,30091,66.37730067688972,31,31,max_evaluations,2,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/average_adult/dataset_hex177_impacts2999/run_20260530_210834_budget100_seeds100/seed_runs/seed_007477
1561,47.9212,56.37349999999999,9.315799999999996,19.79654764257496,199,30163,66.47796886391006,28,28,max_evaluations,2,/var/tmp/anderson_oliveira/wqi-metaheuristics/results/ils/average_adult/dataset_hex177_impacts2999/run_20260530_210834_budget100_seeds100/seed_runs/seed_001561
